id	text	label	size
200178	Womensday 1@aboutlastnitexx @Nope_No_way_FU @MellyAwe @PuckinSassPot @CrossFitGoddess @Crazy_ButCute2 @Taylorr1114 @TheSuccuBish @MistyYo72777051 @TheBexecutioner @HTXpuckprincess @Kenzie7187 @CoreKittyBayBay @j13_pineapple @JetBomb25 @HeatherDM4 @Envious_Rebel85 @nikki_420woman https://t.co/htgFRSxHGf	NO	303
200179	@womensday May I ask when you will announce the theme for 2022 IWD? I'm looking ahead to programming and try to work with your theme each year. Thanks!	NO	151
200180	Lauren Case owner of Buns Bakery shared her insights with us.What are your most valuable tips to share with other women entrepreneurs, in 2021?Be patient, be alert, be understanding, be kind to yourself &amp; persevere! #WomensMonth #WomensDay #BossBabe #Queen #GirlPower https://t.co/IL8rIpDTEl	NO	295
200181	#abstractpainting #ArtistOnTwitter #WomensArt #WomensRights #photographicart #abstractart Hearth https://t.co/bhUn8SWjYJ	NO	120
200182	How can the Right be sooo Wrong?#GOPDeathCult#AbortionIsHealthcare#WomensRights	NO	79
200185	AND THE FATHER WILL NEVER BE HELD AT THE SAME LEVEL OF DISDAIN WOMEN ARE HELD ON A DAY TO DAY BASIS! Free #BrittneyPoolaw, stop the sexist #abortionlaw, and stop making cockamamie excuses to oppress #WomensRights!	YES	213
200186	I’m bringing this discussion back up today because women have been marginalized and physically taken advantage of. It’s time we fight and vote to speak once again for: #WomensRights #WomensEqualPay  **AllVoteBlueIn2022** https://t.co/w2m6o5SLJb https://t.co/3PTq0yTTfR	YES	268
200187	@BetoORourke is for #WomensRights.Vote for Beto. ⬇️⬇️ https://t.co/hcoOS0dw1P	NO	77
200188	@ranezzie @RebeccaHahn9 @LiberalTexas1 @chipfranklin Actually not true. Do better research. A branch of southern democrats who called themselves Dixiecrats did. They also broke off from the party so they were no longer Democrats but racist pos. The only fascist party is the one taking away our rights... The repubs. #WomensRights	YES	330
200189	Daughter is taking me to VA today. May I say, I really dislike the pain from falling. Ugh have a good day folks. #BuildBackBetter #VotingRights #JohnLewisVotingRightsAct #WomensRights #FireDejoy #ExpandTheCourt so much to do in so little time	NO	242
200190	@RoseWorthesee @COYSRach @loveradio3 @Keir_Starmer @UKLabour Completely agree. Never before have I felt a voting decision should be made on the basis of one policy.Both @UKLabour and @LibDems are off my list. It's not without a big sigh that I say the @Conservatives look like the only option so far. #WomensRights	NO	314
200191	The distorted moral narrative of religious nationalism = 1 of the 5 interlocking injustices + evils that the #PoorPeoplesCampaign challenges, and fights back against! #WomensRights #WomensRightsAreHumanRights https://t.co/ZEopTrXOqM	NO	232
200192	For women everywhere. #womensrights #womensrightsmatter #forwomeneverywhere#mothersdaughterssistersfriends https://t.co/UeOJYnxCSQ	NO	130
200194	As a S&amp;D PM his government reversed the restrictive policies on #abortion &amp; #WomensRights from Gruevski’s regime. There’s much that could still be done on the issue but in a traditional society small steps are the best approach.	YES	236
200196	We see you! Here’s 10 queer women who changed history.  https://t.co/PCb9XYzNJz#queerwomen #lgbtq+ #activism #writer #feminist #womensrights #bisexual #lesbian #queerhistory	NO	173
200197	This is no joke: 🇮🇷 Iran is joining the U.N. Women Rights Commission on March 25, 2022. #UN #womensrights #UNisGarbage #UnitedNations https://t.co/bAkriO3Nev	NO	157
200198	Dear @WomensRightsSalih Enes, who just turned 2 y-o, given to his mom, Elif Yalçın, who's been jailed in Gebze for 8 months in Turkey. Mom and son have been for 2 days in the quarantine ward!BuSuça OrtakOlma https://t.co/Yq1QTAfMHV	NO	231
200199	Now let's go find all the murdered and missing Native American Woman. Every Woman life matter. #gabbypetitio #WomensRights	YES	122
200200	@mikejensen77 Thank you Cecilt Strong #SNL ! That was brave and brilliant and spot on.  Thank you #WomensRights	NO	111
200201	@emrazz It’s funny I saw someone create a thread of this but for men on what they would do with a day without women and the majority of responses were “enjoy the silence” and “play video games uninterrupted” but not one single comment about safety.	YES	248
200203	"@DontFvkingTxtMe @16_17_18otw @michael2003_ @MargaretObi1 Calm down ma'am. You needn't attack people to make your point. And saying ""men won't last a day without women"" is wrong. That's what the guys have been pointing out to you. Men and women need one another to survive. Me and @MargaretObi1 were only catching cruise ab initio."	YES	331
200204	@lkmeenha we can’t even have a day without women making it about themselves 🙄	YES	77
200205	@mzrsd @BotForEquality A Day Without Women, sounds like a great idea.	YES	69
200206	niggas wouldn’t last a day without women. argue w ya mama. https://t.co/wa7XEegCSd	NO	82
200207	@Wandile_evilhun @genmharding Women have always worked, but men do most of the work that represents a town's, city's, county's, state's, nation's infrastructure. We had a day without women march. After that event, those that were cleaning up the waste left behind by the women who participated were all male.	YES	308
200208	@eskiflo1 @FraInParis @thehill Again darling, male fragility. Do some reading on a day without women in the economy. However, paid family time is better for the economy and society in all ways and regardless of gender. You must think capitalism, wages, quality of life, and GPD are disconnected.	NO	295
200209	@DarioColon1 @SamBeary97 @Cloudnine5000 @womenpostingws Not you assuming everyone on stan twitter wants her notice. Not everyone is dying for attention unlike you. Ofcourse you'd not understand. You won't even survive a day without women's attention on Twitter. Complete incel behaviour. Smhhttps://t.co/yEewF35rAQ	YES	314
200211	just cant get through a day without WOMEN breaking me into pieces… keep breaking me btw i love it	YES	97
200212	Do women go on strike if Roe is overturned? I’d be supportive of a day without women? Who’s organizing?	YES	103
200213	Have a day without women—no work and no sex.  See how they like that strike. https://t.co/rlYDoclrXY	YES	100
200214	This could be over the top but I believe the times call for it Ladies this country needs A Day Without Women a national sick out you do have more economic power then people believe and men of means understand the bottom line DOLLARS	YES	232
200215	@Mattdathe @emrazz If any man asked “imagine a day without women”. Women would flip their shit.  Misogyny, men are evil, man=bad, “we came a long way” blah blah.  But somehow they think its totally cool to say the opposite.	YES	223
200216	"Enough is enough. Instead of ""A Day Without Women,"" let's do ""A MONTH Without Black Teachers (+Allies)."" Feel our absence the same way you want us absent from this country's history 😒🤔"	NO	184
200217	@BigDILF01 Can’t go a day without women womening	YES	48
200219	When video game you tubers blacklist one of their co workers for making a poor joke about a day without women, but never say a word about their other coworkers obsession with have sex with disney princesses, despite the fact that they are all underage. But that’s ok,	YES	267
200220	@JesseRodriguez @JulianCastro @DeadlineWH @NicolleDWallace @nytimes We need a day without women.  All call in sick across the country	YES	133
200221	@YouFugazi He was abusive.  He was the problem.  Porsha's got issues but she didn't deserve mental and physical abuse or to grieve the loss of her child alone.	NO	159
200222	Not my Nigga FaceTiming me talking bout he gone curse me out the lady next to me saying don’t let him abuse me 😂😂	YES	113
200223	@orpheusaki / abuse mentionnah it’s so whack to me that some people don’t agree with that statement?? like?? i know actions speak louder than words but also?? it’s a literal abuser	NO	180
200224	@TheAmberPicota I don't usually care about the Kardashians but people who use abuse to control their partner get a special type of ire from me. As well as people (media, not you) who give them a platform for entertainment without realizing what's happening. Or caring.	NO	268
200225	@Needstoo1 @DeanAle72145537 I'm just an apologetic Canadian willing to give the guy some sympathy.Biden I mean. Elder abuse in the open. Shameful.	NO	146
200226	Ah MRAs. They always show their true hateful colors of needing to control and abuse women to pump up their own foundering egos.  Instead of actually working on possibly real issues, they let their insecurity take hold. https://t.co/rUgwNzjZZM	YES	242
200227	RINO gets the RACK!EXCLUSIVE: Van Taylor Accused of Extramarital Affair With ISIS Bride, Abuse of Power, 'Rim Job' Text via @NationalFile https://t.co/D3IVrVjcFR	NO	161
200228	@jenyuen12 @TheRealWilian @DanielleCorrick @HamillHimself Abuse implies force. These women were willing and of age. To act like they didn’t understand Hefner was a womanizer is silly.	YES	183
200229	Child abuse. I’m not anti vax- but I am anti fear. You can’t tell me this is healthy… she knows she’s doing it for others… you told her that. https://t.co/teo4aSOV14	NO	165
200230	@mattzap It's great that the Washington Post has just discovered civil asset forfeiture abuse. Reason magazine @reason has been writing about it for many years now and the Institute for Justice @IJ has been fighting against it in the courts for years. Donate to IJ to help the fight.	NO	283
200231	@LuVF497 @RaducanuIN @namjoonanamcara He used hi influence to mentally and physically force a young woman into sleeping with him… she had to give her emotions to ease the pain …it’s still abuse and rape	YES	202
200232	@RudyHavenstein @BLS_gov @neelkashkari @federalreserve He’s one of my favorites. It makes me ill that he’s had to endure the mental abuse this market has heaped on him. And for all the haters, neither he or I care.	NO	214
200233	@deverraislpe @Bootiedo22 @KoreanAir_KE OUR GOVERNMENT@POTUS @VP@SecDebHaaland@BLMca @BLM_CO @BLMca @blmnv @blmnv @BLMWHB @BLMWyoming @congressdotgov#Terrorists #MURDERERS#ABUSE#LIARS#TRAITORS https://t.co/qvZkpZWFDf	NO	216
200234	@PWDAustralia @GuardianAus Guardianship authorities &amp; Self-Funded Government Trustee Corporations have been using FUNDS belonging 2 ‘involuntary clients’  procured via Elder Abuse Reports, 2 fight them in courts if they or their families, attempt 2 regain their Liberty &amp; control of their Assets ! @DRC_AU	NO	313
200235	@Jack4NJ 1) Our Tax Funds go toward these 'Equity Companies and Consultants'. They charge in the tens of thousands to emotionally confuse and abuse Our Children. They charge taxpayers/schools THOUSANDS just to have One Consultation!!! I Refuse my tax money to go toward this.	NO	275
200237	Smithsonian Tropical Research Institute hit with sex abuse claims https://t.co/8NLgvMfW8k via @MailOnline At least 16 women come forward to allege 'sexual harassment and abuse' at Smithsonian's Tropical Research Institute - which is on an island in the Panama Canal	YES	265
200238	@terryflewers Abuse is wrong but telling him to shut the fuck up and put a performance in isn’t wrong. Why is he always writing essays	NO	134
200239	@BroersSteven You saying 🤔😏 Just wait out the Republican's tantrums, misinformation, stock manipulation, voter suppression, blatant racism, abuse's of women's an immigrant, and basic human rights, failed insurrection😑 Whoa	NO	222
200240	Granted Marius was the lesser evil since he didn't sexually abuse Armand as far as I'm aware. But he did basically make Armand into a dependent partner, since Armand had no way of leaving; nor would he have wanted to leave because he didn't know anything else.	NO	260
200241	Healthy androcentrism at its finest, ladies and gentlemen. https://t.co/0vI4KS4lAr	NO	82
200242	@AccusedToo They’ve managed to substitute something that they said was bad, androcentrism, for something that is arguably worse, if only for the fact that it was done deliberately in as short a space of time as possible. Some would say only idiots do things like that.	NO	268
200243	Do you even know anything about basic feminism OR biology? The female body is different from the male body and this fact is the basis for female oppression, including to this day in the form of medical misogyny and androcentrism literally costing lives.https://t.co/bQTzCg7iHG https://t.co/F9Cy3p8LdB	NO	300
200245	If you’re at SPSP in person, be sure to check out my symposium with @Imlaura_vianna, @TerriFrasca, and @Asma__Ghani, “It’s raining men: How androcentrism shapes our everyday lives” this Saturday 8-9 am!  I unfortunately won’t be there in person, but come see everyone else!	NO	273
200246	Got doomed abstract on why androcentrism is/are the new  Longevists.	NO	68
200247	Leni vs The World po ba?? Kabi-kabila, from Ferdinand Jr. - Isko - Lacson. Androcentrism was too 1900's goiz 🤷	NO	110
200249	it's just so very astounding to me. the feminist scholar who was one of the first to challenge androcentrism and patriarchy in international law... being elected a member of the ICJ and not a human rights body? is IL... changing? don't let me get my hopes up, please https://t.co/E3gvuyOPI8	NO	290
200250	@Sal_DeRosa I hear too little about reproduction from “critical” academics, why is it all about society/nature divides? Is it patriarchy and androcentrism at play?	YES	163
200251	@BROBEARINDY @moneyymaya There are women in those circles but even they are controlled by those men to some degree, for the longest time the only way they could get money is if their husband died &amp; left it to them. Feminism is in no way as far reaching or damaging as the patriarchy &amp; toxic androcentrism	YES	312
200252	Pets give so many, many of us our true humanity. Stop trying to strip us of our genuine humanity, for the sake of androcentrism, or I will use “bad” words. https://t.co/bioja7I90r	YES	179
200253	The sexist media discovered today that the CM of Bihar is sexist. What an irony! Hail Androcentrism!!	YES	101
200254	Antique sign on Sntiques Roadshow from 1935.The back of the sign said: “Doctress” which apparently also meant a woman with “magic powers” at the time . . .🤔#unbelievable #doctor #md #masculinegeneric #androcentrism #wowjustwow #youvecomealongwaybaby https://t.co/hL92x40F4b	YES	273
200255	Among the following which statement is not associated with ‘Androcentrism’ - https://t.co/JXCf9z07xB	NO	100
200256	Quite excited to present my work on gender &amp; perceptions of apologies as part of our #SPSP2022 symposium on androcentrism with @adrianalgermano @Asma__Ghani and @Imlaura_vianna ! Come learn if you should really be sorry for saying sorry! https://t.co/Og4qot1s7G	NO	265
200257	@adamfare1996 I did my doctorate on this, autistic  girls are super skilled at masking and also diagnostic criteria are based on male autistic behaviours! Totally skewed statistic! Androcentrism alive and well in autism! But that’s just my view!	YES	245
200258	@Bornawoman99 @jk_rowling Androcentrism has always been next to American insularity, after all	YES	94
200259	This video beautifully shows how ridiculous androcentrism is and puts all earthly religions, which include man as the most central aspect of the entire universe, into a sobering perspective.The truth is: we are insignificant. https://t.co/yPyw8xCWm6	NO	249
200260	"Just started leafing through the oldest #anthropocene-related book in my possession, ""Man's Role in Changing the Face of the Earth"" (1956) Reminds me how jarring I found the unrelenting androcentrism even as a girl growing up in the 60s.#WomenInSTEM #WomeninScienceDay https://t.co/5Gt1LzKGHh"	YES	292
200261	Androgynous Mind https://t.co/JPeQrYRFit via @YouTube	NO	53
200263	"Nearly a century before the term ""nonbinary"" existed, Virginia Woolf wrote beautifully about why the mind who embodies that is the best mind https://t.co/rAFh9fHwgQ"	NO	164
200264	my mom: i gave birth to you, i know everything about you my passion for videogames that I wanna turn into a job, my androgynous mind and my bisexual ass: https://t.co/WL8PchaZvE	NO	177
200265	"Timeless Essays and Nonfiction by Great Writers. ""In each of us two powers preside, one male, one female… The androgynous mind is resonant and porous… naturally creative, incandescent and undivided."" Virginia Woolf https://t.co/VxurdUDck1 https://t.co/frtHcrk9XN"	NO	262
200266	@MaineTrendTeam @mainedcm Androgynous (mind).MAINExLazada 1111SuperShow#LazadaxMaine @mainedcm #MaineForLazada1111 #MaineMendoza @mainedcm	NO	138
200267	The androgynous mind is resonant and porous; it transmits emotion without impediment; it is naturally creative, incandescent and undivided ~Virginia Woolf	NO	154
200268	#nowplaying Sonic Youth / Androgynous Mind / Experimental Jet Set, Trash And No Star [@thesonicyouth] ♫  https://t.co/1P3tTfUilk	NO	128
200270	I’m certainly for all intents and purposes cis female and have given this thought. But specifically it’s cis in the way Virginia Woolf talks about the androgynous mind. https://t.co/fWByb3WoY4	NO	192
200271	@GHOSTBlTCH one of my sy favs tbh! androgynous mind, bull in the heather, self obsessed and sexxee maybe	NO	104
200272	Enemy Turn [Commission]Full audio: https://t.co/KpMro6tjHdBlindsided by an enemy can have serious consequences in SMTV (Runtime - 4:02)Tags: Blowjob, Defeated, spitroast, swallowing, androgynous, mind break, size difference https://t.co/sEgAsPMquN	YES	247
200273	@nottaconformist @blingqueendiva1 Hey. No worries. Don’t sweat it. Kinda have an ‘androgynous mind’, so…? *shrug*You’re not the first. Am sure you won’t be the last. 👍🏼😊	NO	169
200274	Earth Angel (Androgynous Mind) https://t.co/HbVONFc6vS	NO	54
200275	average hacker fan vs average earth angel (androgynous mind) enthusiast	NO	71
200276	@LilyLilyMaynard @MistressLemLem Splendid woman. I wonder where this fits in relation to Virginia Woolf on the androgynous mind. Woolf wasn’t speaking anatomically, of course. I also wonder if she (Woolf) sometimes tried too hard to quiet potential opposition.	NO	260
200277	@Louise_m_perry Not sure if I have an androgynous mind or a very wide vocabulary, but I recognised almost all of both columns and could guess the ones I didn't pretty well.	NO	172
200278	This Sunday! A Room of One's Own in our Virginia Woolf Season, with @EarlyModernDoc. Why is Shakespeare important in Woolf's thinking about women, writing, and the androgynous mind?  • Sun. 24 October 2021, 6 pm. Brilliant.https://t.co/VIF3Gt3pLy https://t.co/GATzI88qAK	NO	270
200280	@HeatherIsUnsane I guess I also have an inner feminine aspect that these games allow me to explore, to whatever limited extent. I still feel like a straight cis male, but I feel like I have a fairly androgynous mind.	NO	216
200281	@BrenCasts @OnFireSemmler Who cares about a more welcoming place? There is nothing stopping a woman being as good as a man playing the game. Everyone is toxic to everyone regardless of gender. Put in the work and you can reach the top, hurting your feelings during the climb will not make a difference.	YES	302
200282	@rachelparris As Fanny Hurst said “A woman must be twice as good as a man to get half as far.”	YES	94
200283	"y'all wanna hear a joke i came up with (while making lasagna) that's almost as good as ""a man walks into a café, splash"" 👀 please say yes"	NO	137
200284	@r0tt3n4pp73 “Woah I am not here saying youre gay Regina , I’m just saying I wouldn’t mind ducking you again and that we would both enjoy it ,” she laughs and swallows down more before topping off both of their glasses . “And I am pretty sure I could get you off just as good as a man +	YES	286
200285	@davidwa41615213 Blah blah…she writes as good as a man…blah blah	YES	64
200287	@TrilbeeReviews Sexist towards men saying men, not women commit crimes. Sexist towards women saying they can't lead a TV show or film or be as good as a man or be a role model.He's an ignorant, stupid twat.	YES	206
200288	@GDTalbot @FoxNews You got daughters?  Do you actually tell them that no matter how hard they work they’ll never be as good as a man?  THAT is sexist as fuck! …and just not true!	YES	178
200289	@teslatize @WholeMarsBlog @elonmusk Why insult her that way?  She can handle it every bit as good as a man.	NO	107
200290	When you’re a woman, you have to be twice as good as a man to succeedWhen you’re a PoC you have to be three times as good as any White person to succeedWhen you’re @LewisHamilton you have to be four times as good as the nearest driver to succeed #Hamilton #F1 #BrazilGP	YES	269
200291	&gt;one of the only female racers in the show&gt;needs another woman to help her drive as good as a man&gt;loses control of the car for no real reason https://t.co/uadpW343mu	YES	174
200293	Shuler King - Ladies Please Stop This https://t.co/FYQTIDFfw6 via @YouTube well it looks bout as good as a man with his pants hanging down to his knees while he has cell phone in one hand and holding up his pants with the other 😌☺️😔	YES	232
200294	@mtgreenee Why, you have personally demonstrated your capabilities and desire to use advanced weapons. Are you saying your not as good as a man when it comes to warfare?  Pick a lane.	YES	183
200295	@SaftyInNumbers @OxfordDiplomat Why do #Democratic women always show women as victims in reproductive areas?Every #Democrat says women can do everything better or as good as a man, then, protect yourself.	YES	204
200297	I’m probably very late to this but after a trip to Syria in the mid 1930s Agatha Christie observed and wrote this in 1946!: “A Kurdish woman has no doubt that she is as good as a man or better!” https://t.co/voJrbsVVUK	NO	218
200298	@Bharath4tarak @urstrulyMahesh MAHESH BABU  is as good as a man , GOD has ever made. New Generation  who don’t know Super Star Krishna Garu , u can see one step better person in Mahesh Babu. 🙏💐💐💐. God Bless his children and family .	NO	232
200299	@nichol_ @kmendez99 @AnitaKomuves @AndreaChalupa Yeah lets show everyone a women can fuck it up just as good as a man.	NO	118
200302	@oh_Deirdre I LOVE THE BROWNS AND I HATE THE LEAGUE FUCKING FAVORITISM ENFORCING ASS OFFICIATING	NO	96
200303	Just ate thee hot ass chips I can’t feel my tongue 😭	NO	52
200304	I just farted and the bubble slowly creeped up the crack of my ass...	NO	69
200305	With a bitch that say she the realest but she gotta fake ass 🤨	YES	62
200306	Why are all these old ass white men salivating over an 18 year old https://t.co/3lFiAWgELH	YES	90
200307	@theKIDReturns @BAMinvestor Legendary comment. Now he’s distracting people with other BS because he knows his model is gonna get fucked in the ass	NO	146
200308	@gmbutts You’re an ass! Your Liberal ideas are pure bullshit.	NO	61
200309	Yo I got a real ass stalker on my hands. Who tf is Stephanie Jenkins ?? Lmaoooo	NO	79
200310	@belmiic @tbemasee @8Kips you really got me there keep posting your ass on twitter for attention	YES	96
200311	The way my ass finna be sitting after this challenge 😅 whew!	NO	60
200313	@3eouI shouldve said me too and shut his dumb ass up /hj	NO	56
200314	I'm miss having training partners.Got a whole ass kickboxing gym in my garage. Just need some homies.	NO	101
200315	I got everyone else some nice ass gifts then there’s me over here getting a single, broken gift😕 and people wonder why I hate Christmas. It’s another disappointment every year.	NO	176
200316	Either i get promoted or marry a sugar daddy.. the latter is kinda impossible so i need to work my ass off slsjsu bye https://t.co/WjzAQwCmJy https://t.co/UxlpPoavmJ	YES	165
200317	@bamaboy222 we ride together we suck ass together	NO	49
200318	wildturtle is so ass bro im sorry jason	NO	39
200319	@Leean @oJ0KER Bro ur a grown ass man	NO	37
200321	Tracee Ellis Ross' Silliness is Attractive on top her having a Bangin' ass Body	YES	79
200323	nah cause i saw my crush today at church and like im so annoyed cuz i made the decision to stop liking him yesterday but he just HAD to exist and fkn look cute n shit and the thing is he’s got the same body proportion as jungwoo and it’s just so attractive ughhh bye	NO	266
200324	People that smell good behave more confidently, which makes them more attractive, even if others can't smell their perfume or cologne.	NO	134
200327	@laurenboebert Wow, you’re like a less attractive Sarah Pailin - all ambition and NO BRAINS	YES	91
200328	This proves that no matter how nice you are, no matter how exciting/sexy/attractive you can be as a man. Bitches will still cheat. Incredible https://t.co/MkhRZS6n6M	YES	165
200329	#Coal assets are attractive - if one can see the reality of the energy environment, there is significant opportunity#CoalTwitter https://t.co/1xX8L0FV0o https://t.co/E2F0Zkn5Zn	NO	176
200330	@_tealswan That's kind of true. I do watch the other woman that talks about things like this, she is not as attractive as you, and your way ahead of her. I can see her being attractive though. You have more content as well. I do see what your saying, if .....	NO	259
200331	@Boyintheband @PlutoEllis @chaosaltar @JohnStabler @pmdfoster @FT @AJack Wait - isn't the UK supposed to be having BETTER standards now that we're out of the evil EU? Surely our environmental standard are now higher than the Netherlands?How could it possibly make sense that a higher-standards Brexit Britain is more attractive to a polluter?	NO	342
200332	Always loved Milwaukee. Beautiful town in autumn. Storied baseball town. Hell of a place for a game. The people have never been more attractive. Sports legacy.	NO	159
200334	@jessika7979 Urgh a crazy fit woman… with decent movie tastes hey we don’t have to agree on every movie lolll( but Yh he’s lucky wish u luck it’s anxiety provoking going up to someone attractive)	YES	195
200335	@Smartguyy I’d argue he’s more attractive in DONT LOOK UP than he is in anything he’s made since Shutter Island.	NO	112
200336	Swear guys who can sing are damn attractive to me 🥺 https://t.co/taxN2uLrFm	NO	75
200337	@dwts_babe @brandonbersten you know what, I’ll take it. at least you find him attractive sometimes	NO	98
200338	thinking you’re special for finding someone attractive is narcissistic and stupid.. and cringe	NO	94
200339	i wonder if people actually like genuinely find me attractive enough to date 😐	NO	78
200340	He's used to really attractive and..somewhat pushy girls, and she seemed like the type so he's definitely just..bracing himself. https://t.co/64OdmGvJ9I	YES	152
200341	Dr. Tegan Strong has discovered an arcane artifact while diving in the beautiful Bahamas?Why was it left there?The ARKLIGHT Ancient Alien Adventure trilogy.We are not alone!Dangerous encounters await.#mondaymotivation #scifi #AuthorUproar #BookReview #Writing #Space #book https://t.co/hg3x9aHQaF	NO	296
200342	A LOT of beautiful charts out there guys. I can’t always hold you by the hand…🤙🏽😎 https://t.co/GyvYz42P8N	NO	105
200343	“A smile puts you on the right track. A smile makes the world a beautiful place. When you lose your smile, you lose your way in the chaos of life.”― Roy T. Bennett, The Light in the Heart#teamsoulasylum #alifestylebrand #createrelaxcreate	NO	238
200344	My momma cousin keeps asking her why I’m single &amp; don’t have kids 🙄 “DeeDee is just so beautiful. I don’t understand why she’s not married w/ at least 3 kids” BITCH ARE YOU OKAY!?!?!	YES	186
200345	Moments away from first ball at the beautiful Adelaide Oval 🙌Congratulations to David Taylor, who makes his First Class debut as an umpire today 🤝 #SheffieldShield	NO	163
200346	@RealSarahIdan @ihershey5 This is great but I’d love to be able to visit the beautiful KSA without getting arrested and executed…	NO	129
200348	Jimin's hair is so long and so beautiful and I just want to run my hands through it is that too much to ask @BTS_twt #BTSxAMAs	NO	126
200349	@navahochick56 @Sinfulskin2 Beautiful mask ! May I ask where you got it ?	NO	73
200350	Dr. Pussycat is truly beautiful [F] (Balak) #nsfw #furryporn #yiff #yiffbot https://t.co/tRpbOqzkYX https://t.co/msoXBzliNV	NO	123
200351	YALL GO AND CHECKOUT THIS BEAUTIFUL ARTICLE BY @KSIArmy1993 https://t.co/r9A8323UV0	NO	83
200352	@ladygaga @andersoncooper @60Minutes @itstonybennett IT WAS SO BEAUTIFUL! Both legends 🥺❤️ https://t.co/kqdTbIJlWq	NO	114
200353	I like the direction Yara is going in with her looks. She always looks beautiful  — I do want to see the more mature silhouettes maybe updated + refreshed for her tho so it’s youthful — Referencing a 50-something year old Jo Baker + retro silhouettes mature the look a lot	NO	272
200354	@givejoyandlove @BTS_twt Hoping you have a beautiful night and a beautiful 2022 Amanda. I love you!! 😚💜💜💜💜💜💜💜🌌@BTS_twt	NO	118
200355	#BEAUTIFUL ANGELS ARE SING TO US FROM ALL WALKS AND ETHNICITIES, REPRESENTED, HERITAGE HAS TRAVELED.... MUCH LUV FRIENDS, ENJOY.  ❤️🎈🙌  https://t.co/aHxNusa7nY	NO	159
200356	Thank you beautiful friend 😊Sending love and 🕯️🚨 light your way 💓 https://t.co/EbPpAKWqjo https://t.co/n3MDADAH7N	NO	113
200357	@sam_schechter I keep coming back to look at this and the part I get stuck on is Alois' hand on Wick's arm because you captured that subtle twisting of the fingers when they're caught with friction/resistance and it's IMPECCABLE beautiful stuff beautiful boys beautiful art	NO	273
200358	[Rvf] WENDYAllure Korea February 2022 Beautiful Ones https://t.co/y6p3BYPTpZ	NO	76
200359	Have a lovely day beautiful sunshine 🌞 ❤️♥️💜🔥🔥🔥🔥🔥🔥🐎 https://t.co/w4yoltPn6z https://t.co/qDf358MMsH	NO	99
200360	@FormerlyAYeti Sippin’ Whiskey &amp; Wanderin’ the Past, Know this Warm Feelin’ Deep inside me just ain’t made to lastwithout YouuuAll this Thinkin’s got my heart steady dreamin’ of Life’s beautiful twilight,Just Can’t 4get the timesYou spent the nightSippin’ Whisky &amp; Wanderin’ the Past w/Me	NO	296
200361	@KriyaOaira You are right nothing is that simple. That is an interesting perspective. This is kind of the male version of abortion and could have a worse effect on society. Binary thinking is the mole that encapsulates cancer.	NO	226
200362	@WellsLeane @GayHutch3 I didn't talk about an 'anti vax' attitude, don't put words in my mouth. I don't fall for binary thinking. To reject a vaccine based on valid concerns does not make a person antivax.	NO	205
200363	@nws13 @EduardoHagn I am exhausted by the binary thinking and don't know how the people who narrow everything down to this or that choices can deal with supporting any club. Is it not exhausting for them as well?	NO	212
200364	@chazbobb @NathanAClark No, No, No.  This kind of take requires more than the comforting ‘he’s good/he’s shit’ binary thinking exhibited by many in this type of debate.  It will not do.	NO	185
200366	When you don't know what synonyms are because you are in fact the binary thinking autist. https://t.co/OLiS9t87hp	NO	113
200367	all the liberal nato bots think #abolishNATO means we stand with putin. stop with the binary thinking. no to war and abolish nato.	NO	130
200368	@NoahGuzman14 @bigpicsoccer Thinking of creativity as great art, music, engineering innovation, I’d suggest is the same error of binary thinking that most everyone falls into with words like creativity, intelligence, consciousness. 7/	NO	234
200369	There is much more than being strictly defined by two theoretical opposites binary thinking#NoMore is for being an outside of the box,• tertiary • quaternary • quinary • senary • septenary • octonary • nonary • denary • African😉• duodenary..critical thinker https://t.co/HhL4CGWx4T	NO	281
200370	@Angelux1111 Why do Americans need idols and heroes so much? It’s ridiculous. It’s part of binary thinking, I guess. A person is either trash or a hero. When a hero s/he must be idolized and all flaws forgiven. God, the indoctrination goes deep, doesn’t it?	NO	257
200371	"Thinking everyone can only think ""binarily"" because Binary Thinking is the only thinking you know how to do"	NO	107
200373	Invasive Plant Management: The Risk of Binary ThinkingCheck out our article in the latest Natural Resources Management Today (@NrmToday) by Center Directory Dr. Jay Ferrell and Education and Training Specialist Christine Krebs.https://t.co/Jb7MdNPild	NO	250
200374	@1957eddie Spot on. Too much binary thinking on Twitter. I think most match going Reds support Ole but trust will be lost if we don't gain the consistency to challenge for trophies. He's got the players now.	NO	207
200375	@roadtoserfdom3 @AlexandriaHatch there is no contradictionit is called nuancebecause everything is not black or whiteyes centralizing power has its drawbacks which i highlighted to assume i cannot also advocate for centralization is just extreme binary thinkinglife is about tradeoffs there are no solutions	NO	307
200376	"@ggreenwald ""Whose side are you on?"" is a great way for Manning to admit she is partisan binary thinking fraud.  It's not like MSNBC was knocking at your door, they were off spinning a dipshit Russian conspiracy theory while democrats were dangling withdrawal of troops = Putin wins."	NO	283
200377	@CouchNish Binary thinking shows you lack any possibility of individuality and complex thoughts.	YES	96
200378	@RKJ65 Binary thinking for the win again!  It's the American Way	NO	64
200379	@bromptonymous Totally - but then there's the faction who think that if we fail to stay at 1.5 (which let's face it, unless there's some kind of miracle we won't) then we're all going extinct and we should give up. As always, binary thinking is not our friend	NO	259
