id	text	label	size
100185	Maravillada con la creación de Soha Elghany @s0_s0el en @tableau Análisis de los tuits por el #womensday  2021 #8M #Analytics #BigData #DataMininghttps://t.co/vk77kMJEMG #ciberfeminismo #internetfeminista #mujeresenred #Twitter https://t.co/i1ye2H2A0j	NO	251
100186	Yo soy @dobingerkate Kate Dobinger-AlvarezAustria-HondurasRegalanos tu foto con los Brazos cruzados y di No a los prejuiciosUnete a nuestra campaña#rompiendoprejuicios#breakthebia#IWD2022#wannyangerermovingcultures@womensday https://t.co/ZglKIZ1CDJ	NO	248
100188	@wannyangerer @womensday Gran oportunidad de crear consciencia! 🙌Gracias querida Wanny!	NO	87
100189	Conferencia Pro-Empoderamiento de la Mujer a realizarse el 12 de Marzo de 2022 💜#BreakTheBias #Canada #canada #chc #CHC #1millonjuntos #InternatinoalWomensDay #women #WomensDay #latinxs #hispanxs https://t.co/mIfaviWpOr	NO	219
100190	🌎 The LAC #WomeninWater survey is open! The responses will shape our upcoming webinar on #WomensDay. #Encuesta Mujeres en el Agua – Perspectivas de América Latina y el Caribe. Los resultados se discutirán durante el webinar IWA del Día de la Mujer. https://t.co/mMS3lYSwY5 https://t.co/4V6pNeK964	NO	296
100191	#SHEINWomensDay ¡Pulsa en las cajas para ganar cupones y puntos! https://t.co/56ObahMa8y	NO	88
100192	El prójimo mes sera el dia de los derechos de la mujer, pero se lucha cada dia. #womensday #InternationalWomensDay #WOMEN https://t.co/hzlENgNnhe	NO	145
100193	@PITCNT1 Por qué no hacen el paro que sé les antoje otro día y respetan el #8M o no tienen ni idea lo que significa ese día en la historia‼️⁉️ @PITCNT1 no sé cuelguen de una fecha que merece respeto ‼️✊🏼 #Uruguay #world #8Marzo #Diadelamujer #womensday #InternationalWomensDay	NO	276
100194	@UCI_cycling @womensday No permitir doping de Pogatchar, ni de Roglich. Juego limpio, no le hagan daño al ciclismo, todos nos damos cuenta, menos Uds?	NO	150
100196	Visibilidad a los problems que aún existen, la mayoría de la violencia a la mujer viene principalmente de las personas de las que se espera las proteja.#diainternacionaldelamujer #womensday #santasofiacocinafusion https://t.co/JppLqdol00	YES	237
100197	#CanYamanMania informa... #WomensDay está cerca, preparadas?#CanYaman  𝑴𝓪𝓷𝓲𝓪 ♥️ https://t.co/RxBBicrkVT	NO	103
100199	¡Gran oportunidad de exposición para sus juegos en @Steam! @wingsfundme está aceptando propuestas de videojuegos que ya estén presentes en #Steam para figurar en el evento de #WomensDay 🙋‍♀️Pueden ver todos los requisitos para participar en el formulario del tweet 🥰 https://t.co/3W6PtUTDdR	NO	290
100200	Participa con nosotros durante en este 4 año en Viva Yeg Latino en el Mes de la Mujer.#BreakTheBias #womensday #IWD2022 #women #internationalwomensday #vivayeglatinoinc https://t.co/XixHV3R5gw	NO	192
100201	@Radziee1814 @mychal3ts @KamalaHarris No period. #WomensRights #RightToChoose	NO	77
100202	Capitalism 101 #slavenationart #graffiti #wheatpaste #poverty #mentalhealth #universalcreditcut #universalcredit  #eton #millionaire  #toryscum #austeritykills #suicideawareness #politicalartist #civildidobediencenow #rebel #riseup  #womensrights  #streetartist  #systemchange https://t.co/YbvA2jbCMp	NO	300
100203	San Marino votes to legalise #abortion in referendum #SanMarino #WomensRights https://t.co/cnFuTzBcJl	NO	101
100204	Nov 6 2021 London Climate Protestord.#climateprotest #feminism #feminista #streetprotest #reportagespotlight #streetsansfrontieres #capturestreets #lgbtqia #womenphoto #womensrights #climatejustice https://t.co/egnTvttNqY	NO	221
100205	#Kavanaugh is UNQUALIFIED.#WomensRights https://t.co/yV8VQfggGl	NO	63
100206	Esta fotografía de @gervasanchez es el fondo de pantalla de mi ordenador. La memoria es demasiado efímera y en la vorágine del día a día es fácil olvidar la tragedia que azota la vida de tantas mujeres. #Afghanistan #AfghanistanWomen #AfghanWomen #womensrights #humanrights https://t.co/LSqIkGcUb2	YES	297
100207	@AristeguiOnline Viejo estupido e ignorarte al feminicidio. #WomensRights #mybodymychoice	YES	89
100208	Estamos ahí, hace rato. Que no se exprese públicamente, es un problema. #MujerVitrina #WomensRights https://t.co/wk08xJbJDR	NO	123
100209	@shanecenters @TheJusticeDept @CivilRights @POTUS @VP @SenateDems @HouseDemocrats #VoteOutObstructionists ManchinSinema etc #VoteOutExtremists 🗽#VoteBlueToSaveAmerica #VotingRightsNow @SenateDems @HouseDemocrats #maddow #SaveDemocracy #RoeVWade #CHOICE #VAWA#WomensRights #LGBTQ #BLM      #ClimateAction #ForThePeople https://t.co/soxc6V0pm4	NO	341
100210	Aquí vemos que la libertad de género no es fundamental para el crecimiento de una sociedad. Con el puro orden y control basta para enriquecerse económicamente. #Riad #WomensRights #Freedom #Islam#BarcelonaRealMadrid #Fundamentalismo#RichNation#MundoArabe #niqab https://t.co/cvhAX3I1jc	NO	285
100211	"Tuve la oportunidad de dejar un mensajito en el Reporte del Equipo de País ONU México 🧡🇲🇽""Las juventudes queremos estar incluidas en la toma de decisiones""https://t.co/J1jjvTZU50#NextGenerationIsNow #GenerationEquality #Youth #WomensRights https://t.co/6jqsOlTOD5"	NO	263
100212	. @BelPozueta lo explica muy bien#WomensRights #CivilRights #Emakumeak #Mulleres #Dereitos https://t.co/gvV3R2ATcT	NO	114
100214	"Al comentar sobre las noticias 📰 de hoy, Stefan Oelrich dice: ""Esta inversión es un testimonio de nuestros esfuerzos y determinación de hacer nuestra parte para lograr los Objetivos de Desarrollo Sostenible de la ONU"".#Healthforall #WomensRights#derechosdelamujer https://t.co/qBixLi8Fq5"	NO	287
100217	Ina'am Hajaj, Women Empowerment Program#empowerwomen #womenempowerment #womensupportingwomen #womenempoweringwomen #womeninspiringwomen  #womenpower #womensrights #knowyourrights #palestinianwomen #refugeewomen #selflove #selfcare #mentalhealth #mentalhealthmatters https://t.co/O42Fquhv70	NO	289
100218	"Por un futuro más brillante y libre de violencia: ""Pinta el mundo de naranja, ¡Pongamos fin a la violencia contra las mujeres YA!""#DiaNaranja #PintaElMundoDeNaranja #25N #Sororidad #NoMasViolencia #MujeresSinLimites #OrangeTheWorld #WomenSupportingWomen #WomensRights https://t.co/oJDGOXQie9"	YES	291
100219	Pequeños pasos que dejan grandes huellas #WomensRights 💜 https://t.co/A5CgIItv0y	NO	80
100220	El odio que me inspira el gobierno polaco es indescriptible.#WomensRightshttps://t.co/0yrjIqLOTT	NO	96
100221	Después de sufrir la agresión agravada con delito de odioJudith tuvo que sufrir una nueva agresión por parte de los @mossos#YoSiTeCreo https://t.co/t5wVB1rglL	YES	158
100223	Te vas de fiesta a terminar la noche y te pasa esta mierda. Encima lees los comentarios de la noticia y no te creen. #YoSíTeCreohttps://t.co/TNjGjkyEK8	YES	151
100224	No solo somos valientes cuando denunciamos. Somos valientes cuando sobrevivimos, así sigamos en silencio. Valientes somos todas, las que hablan y las que no. Porque acá seguimos, seguimos de pie. #YoSiTeCreo	YES	207
100225	@sisopuerto Pero no decía @IreneMontero que las mujeres no mentían? Como era aquello de #yositecreo?	YES	100
100227	@LaMalaC No nos conocemos, pero aquí tu manada te respalda, hermana #YoSíTeCreo	NO	79
100228	@4septiembre2015 #YoSiTeCreo , #noestaissola #APOYOROCIO14N recuerdo cuando al dia siguiente en la oficina estabamos hablando del dolor que habia pasado la mato en vida le quito en vida sus hijos. Y una especie de der SER  JEF@ me dijo y tu por que la defiendes tanto a ti quien te paga el sueldo!	YES	297
100229	Parece ser que ahora todo es pena y verguenza porque una mujer se está defendiendo, no recuerdo esas palabras durante 25 años mientras a Rocío Carrasco se la tiraba por los suelos en cada plato, cada fin de semana y la palabras eran otras. #YOSITECREO #ELPRECIODELSILENCIO	YES	272
100232	Dos buenas #recomendaciones 🎬🍿#Netflix: Western sin balazos. Un drama con final inesperado.#PrimeVideo: Un buen ejemplo del #YoSíTeCreo. Una chica es abusada y nadie le cree.Video 👇▶️https://t.co/s82h2vMIU4#cine #movies #Películas https://t.co/67ps6vunsd	NO	254
100233	@yosoysusan @ana_berne Amen, hermana #yositecreo. Ha sido un espectáculo lamentable de los americanos.	NO	102
100234	‼️Brava Teresa, una de las jóvenes abusadas con 14 años en un Centro de Acogida de la ⁦@generalitat⁩,  pena y horror! Merece mejor suerte. Y justicia contra el abusador y sus encubridores. Teresa #YoSiTeCreo 💜💜💜Gracias ⁦@elmundoes⁩ por no olvidar a estas niñas https://t.co/o5h2Aigmgh	YES	284
100235	#YoMeRebelo6NEste caso Querían taparlo @EspanaMediaset @fabricatele @salvameoficial Y las que ahora se Definen como Feminista.Pues nada, Pronto hay juicio.Ánimo Carlota Prado #YoSiTeCreo #YoMeRebelo6N https://t.co/9ORpdfuXZg	NO	224
100236	@MenervaPiquero Claro q sí, Carlota!!! Hoy leyendo a muchos fucsias dudando de Sofía!!! SOFIA es lo de menos aquí. Sofía representa a muchas otras víctimas que están calladas. Si Sofía cae x el juicio de la sociedad, todas esas niñas quedarán silenciadas para siempre. #YoSiTeCreo #apoyorocio16s	YES	295
100238	@CaitrionaCe Madre mía madre mía!!!! Menos mal que el tiempo lo pone todo en su sitio...... #APOYOROCIO23N #YoSiTeCreo #MareaRosa 💜💜💜💜💜💜💜 https://t.co/q9Dw0qEAWL	NO	161
100239	#YoSiTeCreo impunidad bajo el amparo de la excelente https://t.co/u88oNADhTD	NO	76
100241	"@pardodevera @publico_es Pero a las mujeres hay que creerlas ""sí o sí"" jajajaj. Dais pena todo el día con la matraca de la opresión.Los policías llevan años pidiendo cámaras. A ver si se las dan y dejáis de llorar."	YES	214
100243	«...Es algo que no se había visto antes en otros ataques. Como el hecho de que a las mujeres hay que creerlas sí o sí. https://t.co/fBPXmcquae	YES	142
100244	@sanchezcastejon Yo que ustedes haría algo ya para que deje de haber tanto casos de violencia de género a las mujeres hay que dejarlas vivas y libres,son personas como nosotros,no más violencia de género	YES	203
100245	Rogando que mi bebé sea varón para enseñarle que a las mujeres hay que tratarlas como princesa	YES	94
100246	@Gabriela210527 @oscardiazperu A las mujeres hay que hablarles con amor y cariño,por qué esa es lo que les falta ,por eso te lo hablo con respeto y cariño	YES	154
100247	@Radio_Formula Si a las mujeres hay que tenerles cuidado, mejor que no vaya si gusta la sra puede ir a hacer protesta fuera de palacio nacional como todos. Solo quiere opacar el premio con sus locuras contra el aborto la señora	YES	227
100248	@germanayalaosor @jrodriguez_q @marioenelblog @OscarAMontoyaJ @AlvaroLeyva @aleltbd @lina_cuenta @Nan_Arboleda21 @RoyBarreras @lupachoguerra @Laura08127 @jaloso2020 @uribemonic @roures1 Lo irónico es que en su mayoría sean hombres quienes apoyan la criminalización de las mujeres frente al aborto. Claro,a las mujeres hay que castigarlas, juzgarlas y señalarlas siempre, como si no fuera suficiente tener que cargar con el peso de una violación.	YES	445
100249	…a las mujeres hay que tratarlas con delicadeza total…. Y hasta donde ellas dejen…. Ahi esta el truco.. https://t.co/J5PBGql1BO	YES	127
100250	@Vickypita__ Puede pasar, se supo defender? A mí se me reforzó que a las mujeres hay que abordarlas con modales. Saludos	YES	120
100251	"Del debate ARCHI:Artes diciendo a KKKast que su movimiento se acabó en 1945 en Alemania, le dijo nazi de la forma más hermosa.Sichel diciendo que a las mujeres ""hay que dejarlas hacer cosas"" o sea este weon les va a dar permiso a las mujeres para que hagan cosas? Machista o no?"	YES	278
100252	@DrCoffee777 @DeniseQuinones9 Tu eres de les persones que vive segure de que a las mujeres hay que maltratarlas y que ellas deben dejarse maltratar repetidamente.   De paso no pierdes oportunidad de hacerlo tú misme. Que mal te va amígue!	YES	238
100254	Bueno por lo que vi, a las mujeres hay que presumirlas y darles atención perfecto anotado. Lo peor de todo es que nos gorrean igual	YES	131
100255	Y quién pudiendo no le da ? A las mujeres hay que darle, yo le daría… 😎 https://t.co/Jnl1u7xub2	YES	95
100257	@MASAENCEFALICA @xoxoluxemily58 @capichi2020 @MariaEl95097388 @eaqueleto3 @ArrazolaVecina @lizabethCorona @tiomateoags @SamyAlvarezGtz @SamadhiMD1 @EvaMont30455776 @Bere543210 @violetamg10078 @dpeluche3141603 Jajajaja a las mujeres hay que quererlas antes de entenderlas. Buen día mi estimado Lobo!! Abrazote	YES	308
100258	@LuisinJimenezc A las mujeres hay que tratarlas bien independientemente de lo que hizo nunca debe tratarse como un hombre, hay se involucra la familia los hijos, yo ni denuncia le hubiera puesto.	YES	195
100259	@AROSADR Claro, como también debería saber la tal Irene Montera que el Corán dice que la mujer es inferior al hombre, que la mujer es simplemente un regalo que Alá le hizo al hombre y es por eso que dicen que a las mujeres hay que pegarlas de vez en cuando para que sean respetuosas.	YES	283
100260	@gonzalezvalen18 Su novio es un bobo hppp. Por eso les pegan cacho. A las mujeres hay que hacerle todo lo que pidan y convertirla.	YES	130
100261	@AlegriaCrespo Estimada Alegría, una vez una amiga mia me contó lo que le paso con el tio de su marido, no me acuerdo bien su abuso o trato de abusar de ella le dije debemos denunciar, ELLA ME OBLIGÓ A NO HACERLO porque no le iban a creer porq es el tío más querido del marido, AHÍ QUE SE HACE??	YES	295
100262	@PalmieriWaelti @marce_orr La cuestión es que no es alarmismo, es literalmente describir lo que el gobierno está haciendo y planea hacer usando las mismas declaraciones del gobierno, si no le alarman sus declaraciones y medidas así como quieren abusar de su poder (aunque sea ilegal) es por ingenuidad.	NO	302
100263	El Universal - Colombia: Capturan en Bocagrande a supuesto pastor por abusar de una menor.https://t.co/wSjg1XNPuD	YES	113
100264	@SantiArevaloo @saturnoslave @mlnasilva @lautarosauer1 @Facbenitez @melinaasotoo1 @TomiMacieel @ymhuth Bueno y ahora hablando de la situación en cuestion, no hay nada que pueda justificar esos chats. Claramente esos pibes estan cegados por el consumo pornografico, hay mucha descripción detallada de como quieren abusar a esas chicas y eso se aprende del porno...	YES	363
100265	Fiscalía imputó cargos al profesor y sociólogo Fabián Sanabria Sánchez  como supuesto responsable de abusar sexualmente de un joven. https://t.co/19pocLUqpj via @www.surnoticiaspc.com https://t.co/b4vV2d0IOg	NO	207
100266	@DuanerLopez Si, señor Lopez, pero tampoco es para que ústed quiera abusar. !!!Y si yo le digo y le explico que la sandia es la fruta mas viagra que existe. En mi perfil dí una explicación detallada y científica de esta maravillosa fruta.Su semilla aumenta producción de semen.Y no sigo. !!	NO	290
100267	Los que jugáis Squad Battles en Ultimate, que tips recomendáis? Balones largos a banda y abusar del doble r2 con los extremos para dar pase de la muerte? Es lo que veo que la maquina se traga más en leyenda y así llegó a los 5 goles, pero quiero dar el salto	NO	258
100268	@werevertumorro Ser buena persona es diferente a ser una persona que no pone límites, ser buena persona te deja una satisfacción riquísima y si no te la deja es porque acaban de abusar de ti, de tus valores y de tu disposición, no porque fuiste bueno :(	NO	253
100269	SEIS JOVENES DETENIDOS POR ABUSAR DE UNA JOVEN EN EL INTERIOR DE UN AUTOhttps://t.co/z0yDHHLN1t	YES	95
100270	ÚLTIMA HORA: Ghislaine Maxwell es declarada culpable por un jurado estadounidense de ayudar a Jeffrey Epstein a abusar sexualmente a adolescentes menores de edad	NO	161
100271	@travelogue_ Todo se reduce a no abusar de tus derechos y violentar los de otros. Mi posición es lógica, un policía es tan humano como yo y tiene derecho a defender su vida si está en peligro. Tú afirmas que por ser policía tiene que dejar que un “manifestante” le haga lo que quiera.	NO	284
100272	Presi, si con malabares y genuflexiones a la emperatriz oclócrata y su banda de Camporiles no le apoyan sus iniciativas, imaginemos si les toca lo q más les importa, abusar del Estado. Corre el riesgo de patinar en la ducha de Olivos. Los jubilados sólo aportaron 30 años. Jodanse https://t.co/1RbPFYQi0S	NO	304
100274	@DylanMc05 Sabe dónde vivo. No hay nada sexual, solo quiere joderme y hacerme daño. También físicamente. Le gusta abusar de mí y yo se lo he “permitido” demasiado tiempo… y no sé cómo pararle ahora.	YES	198
100275	Comenzó el juicio a un hombre acusado de abusar de dos nenas de entre 5 y 7 años | Vía Rosario https://t.co/HJ7RkOYpDl	YES	118
100277	Sí chicos tengan hijos. Los curas se están quedando sin niños para abusar y el señor ya no tiene a quien lavarle los trapitos sucios. https://t.co/elj7uM97Xh	NO	157
100278	@perra_amargada Eres inteligente y madurx.  Tienes derecho a que eso sea una ventaja en tu desarrollo, y ninguna persona adulta tiene derecho a utilizarlo como pretexto para abusar de ti emocional o sexualmente, ni para cargarte de responsabilidades que no te corresponden.	NO	273
100280	Vicente Fernández habrá sido un buen cantante y actor, pero eso no le quita lo agresor y no elimina el daño que le hizo a las mujeres que llegó a violentar/acosar/abusar en público y fuera de cámaras, pero siempre es más fácil ignorar estos hechos.	YES	248
100281	@elespectador Un general que ha dedicado más de 40 años de su vida al servicio de Colombia, como puede ser acusado de abuso de autoridad con delincuentes?  Por que los delincuentes tienen prioridad? De razón que abundan los desgraciados y nadie los puede tocar. Apoyo total.	NO	274
100282	@lopezdoriga Un tratado firmado y ratificado no es ningún abuso ni forma alguna de corrupción. Hacer lo que te da la gana en aras de una soberanía que nunca ha estado vulnerada es una forma de corrupción en el ejercicio del poder.	NO	230
100283	"@justiciayagt @MPguatemala Porque no hay peor abuso, que, el del ""poder judicial"" y sus secuaces MP.....CSJ"	NO	107
100285	━━ Muchas gracias, Raymon. Por suerte ya casi termino de conseguir todas las recetas que quiero. Es una pena que sean solo 3 pero haré uso y abuso de los Talismanes hasta que me muera. https://t.co/gmx4t1nhSj	NO	208
100286	Ya va, pero Eladio abusó con esas canciones de ese álbum 🤯🤯🤯	NO	60
100287	@OVIALCDMX @UCS_GCDMX viaje de 300 pesos de la terminal del norte. A portales es excesivo y un abuso aquí las placas https://t.co/CzuJA8XvcW	NO	140
100288	Siguen rodando cabezas y es justo. Lisa Baird será removida de su cargo como comisionada de la #NWSL por el caso de abuso de Paul Rileyhttps://t.co/kCht6yBSrw	NO	158
100289	“No vamos a decir que les pusimos cinchos”: abuso policial en Morelos https://t.co/yrHgA5kAjH vía @El_Universal_Mx	NO	114
100290	me sorprende lo normalizado que se tiene el abuso hacia los menores en latinoamericana, todo bajo la idea de 'educación'	NO	120
100291	@vtrujillo23 @472Colombia @sicsuper Hay que aplicarles las ley 1480 , de proteccion al consumidor por abuso y Públicidad engañosa ! Quiero mis paquetes YA !	NO	156
100292	@remolachanews Otro abuso mas de parte de Jetblue a los dominicanos. Y peor aun, con un niño.	NO	93
100293	Realmente MAID es el retrato de una realidad que sufren tantas mujeres, después de pasar por semejante trauma como el abuso verbal o físico es tan difícil confiar en alguien que brinda genuina ayuda y terminan recayendo en brazos del psicópata que las maltrata	YES	260
100294	IGUAL. ABUSO,ARBITRARIO EN ARAS DE MOSTRAR SU EFICIANTISMO. ANTE SUS SUPERIORES SIN MEDIR LA VIOLACION DE NUESTROS DERECHOS FUNDAMENTALES CONSTITUCIONALESJUSTICIA PARA MI NIETECITOCOBARDES	NO	188
100295	@PrensaGenteCol @PoliciaColombia @Diego_Molano @mindefensa @IvanDuque @PoliciaBogota Nunca apoyaré el abuso de la policía como lo hace @MariaFdaCabal	NO	149
100296	@noticiasredd La oficial era la Colecta de la Cruz Roja, hoy esa se hace a un lado para beneficiar a un individuo. Abuso de poder y el uso faccioso de las Instituciones.	NO	169
100297	NO HAY MÁS QUE UN SOLO COLOR POLÍTICO PARA BOLIVIA Y ES NUESTRA FUERZA Y UNIÓN 🇧🇴🇧🇴🇧🇴🇧🇴. FFAA, POLICÍA NACIONAL TAMBIÉN SON EL PUEBLO DEMOCRÁTICO QUE LUCHA POR JUSTICIA DEMOCRACIA Y LIBERTAD. NO HAY DIÁLOGO CON EL ABUSO SOBERBIO DEL MASISMO IGNORANTE. VIVA LA REPÚBLICA DE BOLIVIA	NO	280
100298	Y ¿por qué no se ponen así de locos con narcomenudistas, asaltantes y voladores??¿Por qué no detienen así a los de pandilla y líderes carros? No son todos los policías. Pero si hay un abuso y hay que destituir y saber la razón de actuar así. Seguro esconde más. https://t.co/QeLbkqJa72	NO	285
100299	@Blairadonna Lo que hizo ella, muy pocas personas le pagarían por su Patreon. Vida familiar? No me interesa su vida familiar, yo hablé acerca de sus acciones.  Falta de vivienda?, En qué momento la insulto por que ella no tiene casa?. Negar su abuso?, Yo solo dije que su abuso no tiene nada +	YES	293
100300	.@RepMariaSalazar @SenRubioPress Una tiene dos hijas y el otro tiene dos hijas y dos hijos! Por que no sienten el sufrimiento de los pobres 🇩🇴 🇺🇸 cuando se habla de secuestro y abuso de poder? Que no ven al Alemán Phil Murphy y sus Generales de NJ? Que no ven a Obama? NJ es test?	NO	280
100301	@JosLuis37800209 @ginamonteli @FranciaMarquezM @soyporquesomos_ @GustavoBolivar @Estamos_Listas @ConFrancia2022 @alegriafonseca Para que tu ignorancia y soberbia sean menos: Que las mujeres tengan acceso a los títulos de la tierra, acceso al agua, al crédito, a la tecnología en condiciones de igualdad y con sentido de acción positiva y de reparación histórica para las mujeres el pueblo negro	YES	394
100302	@ZazilCarreras @MarthaCajigas Ese sí es un gran servicio a la comunidad, acción positiva, perdón	NO	96
100303	Para realizar una acción positiva hay que mantener una visión positiva; así qué, hoy nos unimos al @bancodetapitas para la colecta de tapitasde plástico, hoy es una buena iniciativa para ayudar  a nuestros  niños con cáncer.#buenastardesradio#losbuenossomosmas https://t.co/gtpgtztrMH	NO	284
100304	acción positiva: decirle a mi madre q he pagado un mes de netflix y q lo puede utilizarconsecuencia negativa: el círculo de cine sobre la guerra c*vil al que está sometiendo a mi pobre padre	NO	190
100305	@_ElTales Me tomé el tiempo para dar una respuesta correcta. Podría justificarla en el sentido de que son un grupo históricamente discriminado y poco representado. Es política de estado realizar acciones afirmativas/ medidas de acción positiva. Tal vez este reconocimiento coadyuve a eso.	YES	288
100306	«La acción erradica el miedo. No importa lo que temes,- la acción positiva y de autoafirmación puede disminuir o anular completamente aquello que temes. ... Mark Victor Hansen. ...	NO	180
100307	¡En @FEGADI   incorporamos acciones para reducir o eliminar un impacto desigual de hombres y mujeres e implementamos medidas de acción positiva para evitar desigualdades por razón de género! #IgualdadCOCEMFE #SomosCOCEMFE https://t.co/oo7NH4E4Xh	NO	245
100308	Lo malo es que en el #planhub  no hay ninguna medida de acción positiva, se quedan en intenciones @CIMAcineastas https://t.co/nqXrct3iAU	NO	136
100309	#USOAndalucia está negociando el plan de igualdad de Torresol Energy O&amp;M, con 2 plantas en Sevilla y Cádiz. Una empresa masculinizada, en la que propondremos medidas correctoras de acción positiva y la obligación de incluir un protocolo de acoso sexual. #USOconlaIgualdad https://t.co/9jR8G9WK5W	YES	299
100310	JURISPRUDENCIA – CONTROL DE LEGALIDAD: Derecho a ser oído. Autonomía progresiva. Cese de la medida: adolescentes al cuidado de familia comunitaria hasta la mayoría de edad. Interés superior del adolescente. Medidas de acción positiva. https://t.co/qYrnfMfbYK	NO	258
100311	HECHIZOS DE LA CASCAJERA: ACCIÓN POSITIVA: RECURSOS DE EDUCACIÓN AMBIENTAL https://t.co/9kiz4h4G0I	NO	98
100312	Como no establezcan alguna medida para evitar el fraude, en nada serán casos generalizados, y a la mierda cualquier medida de acción positiva para compensar la discriminación por razón de sexo. https://t.co/jI2vHSdO8c	YES	217
100313	El flujo de la vida recompensa la acción positiva ycastiga la duda.	NO	67
100314	@SenadoRD @Senadorivanl @IvanSilvaRD @SenadorDionisSn @JoseDelCSavinon Nuestro representante senatorial, Lic Dionis Sanchez Carrasco siempre en acción positiva para la provincia de Pedernales.	NO	192
100315	@JornadaPerfecta @Sorare Creo que el penalti forzado no cuenta como acción positiva	NO	83
100316	Ley de polaridad en nuestras vidas, toda accion negativa tiene su acción positiva https://t.co/IHf53ylJE2	NO	105
100318	"✅Promoción de la #equidad en la contratación (art. 52): ""Se podrán establecer medidas de acción positiva para favorecer el acceso a las mujeres"". #LOSU"	NO	151
100320	Conoce la acción positiva “Protección del mercado laboral argentino en el marco de la pandemia del COVID 19”, presentada por The Adecco Group y @adeccoAR.https://t.co/xiDwPt0WJW https://t.co/MEIgNFKDW7	NO	201
100321	Acosar mujeres deliciosas por las diferentes plataformas digitales, además de escribirles cosas sucias,is my passion 💓💓💓💘💘💘	YES	123
100323	@leogarciamx O sea que Axl volverá a acosar tuiteras u maldecirá la navidad antes de Noviembre. 😏	YES	97
100324	@Evita14305211 @adavidflores @gloriortega1 Acusan a AD de acosar a RC y utilizan a este ex de gloria para hacer exactamente lo que antes hacia ad : hablar de su relación y familia de gloria y por lo que le acusan de violencias variadas. Ergo están haciendo violencia mediática y vicaria con gloria dañando a la familia	NO	318
100325	Rugeles, saque lo q quiera en lugar de amenazar y acosar. Golpeador de mujeres, financiado directa o indirectamente por Alex Saab y la marioneta de muchos. No merece mi tiempo. Este es mi último trino. Pero lo de sus financiadores, es un tema aparte. Ah! Y saludes a Alfonso Prada	YES	280
100326	"El lado oscuro de los AirTags de Apple: ""Son una herramienta perfecta para acosar"" https://t.co/jf5NInBPHs"	NO	106
100327	"@EliteShergio @The_Gaelox Uno que se llama jonibos o algo asi puso que dejaran de acosar a pichilini. Y el Giorgio se burló de él por ""defender a un hombre"" o algo así la verdad no recuerdo las palabras exactas, pero le dije  al Giorgio que  el era una mrda por apoyar el acoso a pichilini y me bloqueo xD"	YES	305
100328	"@solaire243 @JonesSecreto @DalasReview bueno el ejemplo que pusiste no tiene mucho que ver con lo que pasó, pero por lo que dijiste en otras respuestas ya entiendo lo que quieres decirte recuerdo que Dalas perdono a quienes de verdad se lo sentian y no se pone a ""acosar"" a quien sea solo porque lo acosaron wtf"	NO	311
100329	Tuiter considera que el tweet donde un chaval especificaba que me había visto, y que me iba a acosar la próxima vez que me viera no incumple sus reglas 👄🌟🥳🥰😻🤪💍✨🌈💕🌺❤💌 https://t.co/uomXjvyxWJ	YES	189
100330	@k0kiiih una cosa es decir a quien te empotras y otra tener un grupo para pasar fotos y acosar a una chavala diciendole en la puta cara que la vas a reventar XD la chavala dijo que se salio del discord despues de eso, y normal. Aunque no sabemos la historia entera y no sabemos si le -	YES	285
100331	@jazemabo @Societatcc Reprimir y acosar a un niño de 5 años.Lo veo loable.	NO	74
100332	"@Giru20843054 Razonamiento animal: entonces si es ""espontáneo"" sí se puede insultar y acosar. Si es ""planeado"" no. No me digas: votaste por Castillo."	NO	149
100333	@LOULVSPN28 “ayuda” a “fans” para acosar a h, tipo que si él sabe donde está pues les avisa, y que si alguna lo ve le avisan a él para sacarle fotos, esto es una mierda!!!	YES	171
100334	Este juecito ha de estar esperando algo más de las shuacadas del MP para acosar a una de las juezas dignas que tien el @OJGuatemala en la actualidad. https://t.co/z3xeL6V7mR	YES	173
100335	"@MamelaFialloFlo ¿Cuándo denuncias a tu ""sobrino"" Jean Carlo por acosar menores de edad obligan domas a hacer cosas con sus cuerpos contra su voluntad?"	YES	151
100337	@vodafone_es @domi_ramos La cumplís tanto que los cedeis a terceras empresas que se dedican a amenazar y acosar por teléfono a cualquier hora...	NO	144
100338	@DriAlCub Espero que te dejen de acosar, o sino, que sepan, que Corea del Norte también empezo con surcoreanos https://t.co/6tjvV62KGu	NO	134
100339	@negromangueraa A un amigo no se le cobra y mucho menos se le somete al escarnio público. Lo que Ud ha hecho o hizo en privado .En privado se queda . Los amigos,tienen familia eso es sagrado. Humillar, acosar a un amigo por dinero es una bajeza	NO	244
100340	🔴Imputarán a un docente por acosar a una alumna por WhatsApphttps://t.co/Jg1oxNGM34	YES	83
100342	@ElenaUrbina173 este hombre es un chiste,las tiene todas!! arreglines con terrenos,no sabe sumar,acoso uf https://t.co/l7ktoXbyJ9	YES	129
100343	@Romeo_on @riveraretamal Jajaja das pena pobre wn, eres d los pobre diablos que apoyan el estallido delictual. Zurdo aweoano, te crees dueño de la verdad y te metieron el dick en ojo. Apoyaste a un wn q fue acusado de acoso sexual y por plata se solucionó todo. Solo una palabra te describe. Resentido Ctm	YES	305
100344	Acabo de despedir a una persona por acoso sexual, como mujer claro que tenía que defender a la víctima pero mi corazón de pollo se siente la peor persona del mundo	YES	163
