id	text	label	size
100861	Nivel mongolido rebelde:Pos con pelo corto, me he acodado de esa que dice que no podemos llévalo largo pasados los 40.Pa contrarrestar pensaba ponerme una minifalda pero con este frio va a ser que no.Así que voy a escupir gargajos y recolocarme las bragas. Como una señorita	YES	274
100862	@Tyrexito Que va.La criaron como una señorita dueña de su hacienda. No ha crecido con odio, sino con un desprecio condescendiente por la gente que no tiene.	YES	156
100863	Lo bueno de conocer a una persona nueva es que podes saltar la parte rara de tu vida y quedar como una señorita bien portada jajajajaja	YES	135
100864	@katty_na Que me siente bien como una señorita 😄. Fue lo primero que se me vino a la mente del baúl de los recuerdos.	YES	117
100865	Cuando te dicen que te sientes como una señorita #PS5Share, #ELDENRING https://t.co/bD4t4Vfkju	YES	94
100866	Llevo dos noches seguidas yendo al teatro,me siento como una señorita del XIX 🧐	NO	79
100867	—¿Como carajos te crees que te diriges a mi? Me tratas como se debe, como una señorita.Le había acorralado contra una taquilla, pierna estirada para no dejarle salir tan rápido. https://t.co/zTnYhOg78X https://t.co/BYfve1WvvD	YES	225
100868	Ale: Tenés que comportarte como una señorita amor. Yo: Con los pies arriba de la heladera Ale: A eso me refiero baja los pies de ahí. 🤣🤣🤦🏻‍♀️	YES	141
100869	━━ ❝ Un delantal, un vestido, ropa formal; elegante, ropa íntima; encajes perfectos. Buscaré lo necesario para que tengas un armario bien a tu disposición.Si trabajas para mí, Kait, te mostrarás como una señorita de la alta clase.Representas a la casa Vayne. ~ ❞⠀ https://t.co/st01bQ8fG6	YES	287
100870	“Una señora, después de todo, es como una señorita después de todo.”Recordando a Mario Moreno, Cantinflas.	YES	106
100871	Mi mamá: siéntate como una señoritaYo:#OhMyGod #OhMyGodAdele https://t.co/RSAVQpB2Pn	YES	84
100872	@Yellow_Claud Se ve como una señorita cool y amigable aksnakna 💕 quiero que tenga un tonto enamorao aksnsn	NO	106
100874	ABC ha estado callada como una señorita que hace la calle esperando ver si la campaña funcionaba https://t.co/GlA45ungGx	NO	120
100875	"Antes mi papá me peleaba porque quería que me vistiera ""como una señorita, con vestidos y faldas"", pero borró el tema un día que le dije ""ok, pero cómprame vestidos y faldas"""	YES	174
100876	@jero_margelich Jajajaa pobre flaca, damela unos dias te la devuelvo como una señorita. 😂	YES	89
100877	cerra las patas harry sentate como una señorita te lo pido por favor	YES	68
100878	@AgustinPiazza2 Jajajajja anda a cagar, hablo como una señorita cuando me pagan jajajaj	YES	87
100879	- Ana, por favor, comportarte como una señorita. + YO: https://t.co/fZCUEVkst5	YES	78
100880	@Sofimacrista 😂😂😂 fuiste como una señorita muy aseñorada y te peleaste con tu suegra gallina??	YES	94
100883	Esta es la infografía con la que deberían iniciar el curso de conciliación en consultorio.Todas las pruebas, cero dudas. https://t.co/HIoxmf56RJ	NO	144
100884	Cristina Kirchner reafirma la política de conciliación de clases del peronismo en defensa del capitalismoHabló en el encuentro de jóvenes de La Cámpora, que se realizó en la ex-Esma el sábado 16. Veamos algunos aspectos de su intervención:https://t.co/co20vh8NVs	NO	262
100885	@grupoeldeber El MAS sólo sabe sembrar división.No saben de diálogo, mucho menos de conciliación.	NO	97
100886	@PizarroMariaJo Mmmhhh, UD sabe que el protagonista de este paro es su amigo Petro, y porque hoy está opinando así?, quien sabe que está tramando, uds los izquierdistas piensan más en sangre que en conciliación	NO	210
100887	La @CODHEM tiene un Centro de Mediación y Conciliación que a través de un procedimiento ágil, eficiente, gratuito y efectivo, fomenta el diálogo entre las partes involucradas para generar acuerdos que lleven a la solución legal y satisfactoria @MyrnaGarciaMx https://t.co/JOJIiAjKth	NO	282
100888	"@pfvierci Ud ha colocado 2 palabras Muy interesantes  q' se basa todo el ""Culebrón histórico"". Radicales..? El q' ""defiende o el agresor"" el q' cede , el d 5 mejillas,el humillado, Conciliación fue un artilugio Político d' tiempo, ""cabeza de turco"" ls ingenuos guiados x el Repúblicanismo."	NO	289
100889	"@gborte_rod @CristianBerrosp @eledesmaa @SanjuanaNotimex @lopezobrador_ @AdrianaUrrea_ ...""ella llegó ahí con una encomienda""... Y, ¿qué ha hecho?¿Y la ""BBC mexicana"" que prometió?¿Conrado García ya está en la cárcel?¿A cuántas reuniones de conciliación ha asistido Sanjuana para resolver la huelga?¿Y el 💰del presupuesto de Notimex?"	NO	333
100890	Éxodo hacia la conciliación: ¿el retorno? por @BrazosMi https://t.co/jY4QiUYvqp	NO	79
100891	✍️ Dictaron conciliación obligatoria entre YPF y el Sindicato de Petroleros Privados de Santa CruzSeguí leyendo 👉 https://t.co/b9l6gvO2en https://t.co/TcOvs5GCso	NO	161
100892	📌Curso Conciliación Extrajudicial👇INSCRIPCIONES ABIERTAS ‼📅 𝐈𝐍𝐈𝐂𝐈𝐎 20 𝐃𝐄 𝐃𝐈𝐂𝐈𝐄𝐌𝐁𝐑𝐄🕕 𝐃𝐄 𝟔:𝟎𝟎 𝐏.𝐌. 𝐀 10:𝟎𝟎 𝐏.𝐌.📱 𝐈𝐍𝐅𝐎𝐑𝐌𝐄𝐒: 𝟗𝟔𝟒𝟕𝟑𝟕𝟏𝟕𝟔🖲 𝐒𝐎𝐋𝐈𝐂𝐈𝐓𝐀 𝐈𝐍𝐅𝐎𝐑𝐌𝐀𝐂𝐈𝐎́𝐍 𝐕𝐈́𝐀 𝐖𝐇𝐀𝐓𝐒𝐀𝐏𝐏:https://t.co/jYAy0bRqUS https://t.co/QuMuRM7n6I	NO	215
100893	@pinalecaros @gabrielboric Totalmente de acuerdo @plnalecaros , pero un ambiente pro conciliación familia-trabajo en las instituciones públicas y privadas evita incentivos a no querer perseverar con un embarazo no deseado.	NO	222
100894	Estoy haciendo una investigación y un reportaje acerca de Organizaciones (empresas, organismos públicos) que tengan políticas de conciliación laboral trabajo, vida personal y familia. Si trabajas o conoces alguna, favor avísame. DM. RT. Gracias!	NO	245
100895	La conciliación en equidad es un modelo de administración de justicia comunitaria que ha permitido que las comunidades rurales y urbanas a través de una autoridad comunitaria gestionen sus conflictos con base a normativas creadas por ellos mismos  🙌 #ConciliaciónEnEquidad https://t.co/EfZgl2k2ts	NO	296
100896	@samuel_garcias Urge un cambio en la junta local de conciliación !!!!!!	NO	71
100897	primero dad conciliacion a las familias, empleos dignos y luego ya hablamos de bebes, ✨ostia✨ https://t.co/JdBdRTiaTa	NO	117
100898	🗺️ Avenida Millan 5269-E #Conciliacion📆 2015-11🔗 https://t.co/bnJz8ka72M https://t.co/dm8KUJ52TW	NO	96
100899	@IcaCantabria La pandemia nos ha provocado, en una u otra medida, cuadros d estrés y ansiedad a todos los abogados al agravarse situaciones q ya arrastramos d siempre:  conciliación laboral y familiar, incertidumbre, problemas económicos,...Por eso 👏👏la iniciativa d @icam_es #SaludMental	NO	288
100900	@mablanco60 Y niños contagiados acudiendo al Colegio con el ibuprofeno puesto. Un problema la conciliación laboral/familiar..ahora más que nunca	NO	144
100901	@EmeterioFran @RolandoCastroSv Sin defender al ministro lo aclaró, pero  la primera via de negociación es conciliar o dialogar como se le quiera llamar, si de ahi no accede entonces entra la fuerza de la ley, si usted tuviera una empresa y le caen a garrotazos primero no va a querer arreglar a buenas,	NO	302
100902	Para los radicales de ambos lados, “conciliar” es que los otros claudiquen, atemorizados por la “presión social”. https://t.co/qE18bN4fgD	NO	137
100903	@FLoReC1ta_ En un ambar piket de Maxi King sino logran conciliar el sueño le dan una llamadita a AMLO y les manda de Mexico un colchon Sognare😂😂😂😂😂Ya en serio no deben dormir bien nada bien y solo lo logran con toda la caja de Rivotril	NO	235
100904	@Alm_Montoya Popeye, no es el momento. No pudieron unir ni conciliar con otros partidos simplemente no hicieron nada	NO	116
100905	Vuelta al cole: los abuelos se encargan del cuidado de los nietos en el 71 por ciento de las familias https://t.co/IBI2tex2Vn	NO	125
100906	El Estado debe conciliar deudas con sus acreedores únicamente cuando nada le deben. https://t.co/RkkHApgvAX	NO	107
100907	Que NO se abudineen los videos. @MirandaBogota aquí se debes conciliar. https://t.co/efx7vgk1ri	NO	95
100908	🎵MUSICA RELAJANTE para conciliar el sueño y dormir plácidamente 😴🍀 - Mus... https://t.co/CH9EUv1u9s a través de @YouTube	NO	120
100909	"""Para nosotros la soberanía es algo sin lo cual no podemos concebir a la nación, sin lo cual no podemos conciliar nuestros sentimientos, sin lo cual no podemos conciliar la vida; para nosotros la soberanía es, en este minuto, el todo de la Patria, y no renunciaremos a ello"". https://t.co/E1hCVJ50q0"	NO	299
100910	Un estudio demostró que ir a dormir con una temperatura baja ayuda a conciliar el sueño mas rapido. VERANO -400; INVIERNO 37373828262	NO	133
100911	“ Usted sabe que dormir no está en mi vocabulario desde hace mucho tiempo. Aunque en cierta forma sí he sentido un cambio en el peso de los deberes, eso no lo negaré.”— Aunque la viera sonriendo, le conoce perfectamente.—“ ¿y usted? ¿ ha podido conciliar el sueño?” https://t.co/jWgq1bm8ro	NO	289
100912	Si no tengo las manos hidratadas no puedo conciliar el sueño.	NO	61
100913	@alemarchetti91 También hay que quitar las mañas y jugadas que pueden hacer los concejales, por los vacíos y/o los vicios que hay en la norma.El Concejo está para debatir, eliminar, agregar, conciliar y dar una solución definitoria sobre el tema. Sobre todo uno tan importante como el POT.	NO	289
100914	Trucos para conciliar rápidamente el sueño https://t.co/56vqMLcHr9	NO	66
100915	@javier_ruescas Antes de dormir según yo me ayuda a conciliar el sueño 😒. (No funciona) amanezco como mapache 🚭	NO	111
100916	"""fue sometido a una valoración médica, la cual dio como resultado que presentaba síntomas de insomnio y dificultades para conciliar el sueño, deshidratación leve, gastritis aguda y dolor abdominal.""Lo que tenía el hijueputa era guayabo.https://t.co/dym3Rgl0LS"	NO	259
100917	#GardeniaNights $301 Aplícalo en muñecas, nuca y detrás de las orejas para ayudarte a conciliar el #sueño.#Esencia de #melisa $704 Puedes usarla en baño de tina, baño de pies, #difusor o #Masajes (aplicar diluido) para relajarte y ayudarte a conciliar el sueño. #relajacion	NO	273
100918	Su pensamiento, en el marco de los grandes cambios renacentistas, buscó conciliar dos grandes ejes de análisis en el mundo académico cristiano:	NO	143
100919	La justicia debería cambiar esto. Si se dan dos oportunidades para conciliar y una de las partes no se presenta debe presumirse culpable. Liberen los juzgados!! https://t.co/klfiZFqTsE	NO	184
100920	@lorenpito @alexandrasumasi @Bernievinyes @BonViveurSpain @HisopIvern La cuestión es a qué se le llama conciliar.	NO	113
100921	Propuse reformar la Ley de Igualdad Sustantiva para incorporar al marco normativo el principio de corresponsabilidad social, con el fin de alcanzar la igualdad sustantiva a través de medidas que equilibren la presencia de mujeres y hombres en los espacios doméstico y económico. https://t.co/RitbgNESm7	NO	302
100922	Porque las familias nos importan, enviamos un nuevo proyecto de ley de Sala Cuna que promueve la corresponsabilidad y, además, extendemos la postulación al Subsidio Protege hasta marzo de 2022. #MásSalaCuna para 🇨🇱 https://t.co/hc8rPO6GWn	NO	238
100923	ATENCIÓN ASUNCENOS📢💪🏻Llegó ¨La identidad de mi barrio¨, una iniciativa que busca impulsar el trabajo colectivo en 2 barrios de Asunción, para fortalecer el sentimiento de pertenencia y corresponsabilidad cívica, a través del encuentro y la acción colectiva. https://t.co/2OWfnhrdEX	NO	281
100924	Por lo tanto, era ⚠️obligación⚠️de la @SSalud_mx como órgano rector del sistema de salud asegurar que en este contexto de falta de evidencia, el “estudio” se realizará en estricto apego de la normativa vigente. Deslindarse, callar y mirar a otro lado implica corresponsabilidad.	NO	278
100925	Nos reunimos con representantes de las Bricop del municipio Páez.Aplaudimos esta iniciativa orientada a fortalecer la corresponsabilidad en cada comunidad, y nos comprometemos a apoyar su consolidación en nuestro municipio porque #JuntosHacemosMás #TuFuturoNuestroCompromiso https://t.co/noOEwQsuwP	NO	298
100926	@verocoellom Nosotros como padres no sabemos a que atenernos,las autoridades dicen una y otra cosa.Juegan con la corresponsabilidad de la ciudadania.	NO	149
100927	"Sentencia pionera sobre la custodia compartida de un perro: reconoce la ""corresponsabilidad"" y el ""vínculo afectivo"". Enhorabuena a abogada @BaluarteAbogado, miembro de INTERcids, por esta sentencia que supone un paso en la descosificación de los animales https://t.co/9vuSu3yse1"	NO	279
100928	➡️ En el programa de este año encontraréis una propuesta de actividades en toda la ciudad, con la voluntad de concienciar sobre la corresponsabilidad y la igualdad de género 👉 https://t.co/AfDId3SYXE ♀️ #terrassa #DiaInternacionaldelaMujer #8M #Comissió8M	NO	255
100929	#Local_Global📢El pasado📆18/12 fue el Día Mundial de las personas migrantes   ➡️La corresponsabilidad de los gobiernos locales como base para restaurar la dignidad humana y el reconocimiento de las migraciones más allá de las fronteras https://t.co/y4m1ci3oVe	NO	258
100930	Estuvimos en #Michoacán en la #ConferenciaMañanera encabezada por el #PresidenteDeMéxico, @lopezobrador_. La #ConstrucciónDeLaPaz🕊es una labor que demanda corresponsabilidad entre las autoridades de los tres órdenes de gobierno. https://t.co/NtLq6sWq26	NO	252
100931	@moisabanero Coincido parcialmente, en el sentido que el voto que se concede no puede depositarse sin que exista una corresponsabilidad;  ya quetenemos conocimiento de qué es lo que estamos avalando.	NO	199
100933	@omarfayad @lopezobrador_ @GN_MEXICO_ Ayudar y apoyar con productos perecederos para los habitantes de Tula es una corresponsabilidad que tenemos como Hidalguenses	NO	163
100934	@julioborjas @FiodorZola Un % de las muertes tienen corresponsabilidad los miserables de willax, y si hubiera justicia en nuestro país todos esos miserables esperpentos estarían presos y la letrina willax la hubieran trasladado a un vertedero excrementicio.	NO	257
100935	Empresas ayudan a más de tres en promedio. Entre más rico el país hay más OSC. Acá podrian condenar a varias a su desaparición y los gobiernos no podrían suplir lo que hacen estas organizaciones.No es caridad es ser corresponsabilidad con el gob para ayudar a quien lo necesita	NO	277
100936	En @SLISKENNEDY trabajamos para fortalecer el pacto de convivencia y los procesos de corresponsabilidad con los participantes del Centro Crecer Campo Alegre Calandaima, hoy en reunión de referentes familiares y cuidadores. #MásTerritorio https://t.co/6w3iR3ABLk	NO	261
100937	“La Corte estableció que esta sentencia apuesta a la necesidad de combatir estereotipos de género y la desigualdad en el ambiente doméstico, buscando el cumplimiento de la corresponsabilidad parental”, señala un comunicado”, señala un comunicado.	YES	246
100938	Se necesita corresponsabilidad de la ciudadanía para el tema de agua en Armería: Diana Zepeda - https://t.co/bZmhdJ3yAR https://t.co/WEFarB6LnL	NO	143
100939	|REFLEXIÓN TÉCNICA| Cuidar la Vida Silvestre requiere la corresponsabilidad de los medios de comunicación para el bienestar de la humanidad. Más información aquí: https://t.co/GCoYxbkCsx https://t.co/xHYQzmKvWl	NO	210
100940	@MariaFers35 @XimenaGarzon11 @LassoGuillermo Lo siento mucho… Al no ser “obligatoria” el estado no tiene corresponsabilidad, ha pasado en algunos países. Los efectos secundarios de las “vacunas” no pueden ser imputados tampoco al fabricante… guarda todos los exámenes y documentos, algún día no muy lejano se hará justicia.	NO	323
100941	La cosificación del cuerpo femenino es algo que debíamos erradicar. El problema es que es rentable… 🤷🏻‍♀️	YES	105
100942	@BannedDawg @PerdiendoLaFe_ No es que al feminismo no le guste admirar cuerpos El feminismo está en contra del porno principalmente por la cosificacion del cuerpo femenino y por las múltiples historias y testimonios de violaciones (ya no solo de abusos por contratos como Mía) sin contar la porno venganza	YES	305
100944	Ilse Salas, Ximena Romo, Bárbara López, Natasha Dupeyrón, Leidi Gutiérrez y Coty Camacho (🙌🏼), presentadas por Lucía Puenzo, hablaron sobre la cosificación del cuerpo femenino y los estándares de belleza y cómo las mujeres reconocen su cuerpo en función de alguien más. https://t.co/LU2GO8ug5R	YES	293
100945	"Difrazar de ""empoderamiento"", a la cosificación del cuerpo femenino. Traz."	YES	74
100947	Pero eso no quita que la canción que va a ir a Eurovisión este año me parezca un bodrio.Lo siento. Me lo parece porque es una perpetuación de clichés machistas, una cosificación del cuerpo femenino y LA LETRA ES UNA IDIOTEZ.Y eso no es culpa de la cantante, de la PERSONA.	YES	272
100948	Tener un only fans no te hace mujer empoderada, te hace caer en el engaño progre más grande sobre sexualizacion y cosificación del cuerpo femenino donde la oferta y demanda las dicta un mercado machista.	YES	203
100949	#Columna Lenguaje y ademanes machistas, lo que hay que derribar🖊️ @saraiarriozola La sexualización del lenguaje y la cosificación del cuerpo femenino es una discusión ya añeja y que resulta imposible que el presidente no conozca.https://t.co/HJhOKBsnau https://t.co/eQN1ZhcJDc	YES	276
100950	«Con un gran sentido del humor e ironia, “Lazarus” reflexiona sobre la cosificación del cuerpo femenino en la ficción. Una serie de caídas y recuperaciones por parte de la protagonista, Ángela Boix, que parece escapar de la poesía y el romanticismo idealizado». #TuixénBenet #DA2 https://t.co/f3wR7F6Q0o	NO	303
100951	@xarxatic Para esto viene muy bien hablar sobre el mito de la libre elección y el vender como feminismo la cosificación del cuerpo femenino. Es completamente incoherente pero de incoherencias está el mundo lleno.	YES	212
100952	Hoy puede conside-rarse tanto una reivindicación de la libertad y el empoderamientode las mujeres como una cosificación del cuerpo femenino.” (El primate de que cambió el mundo, @BoixRichter). @geoplaneta	YES	204
100953	@vnssgrnds @Kinki_Flowers Esperemos que si amigas. La verdad es que independientemente de la cantidad, a mi la explotación y cosificacion del cuerpo femenino si me causa cierto conflicto :(	YES	189
100955	@fedetuffs @alfonso_ussia @____Daniel___E @ElenaDC13 Luego hablan de la cosificación del cuerpo femenino. Pues ya me dirás…	YES	123
100956	Ojalá esto sirva para la reflexión colectiva y se tome conciencia que vivimos en una sociedad que alienta la cultura de la violación y la cosificación del cuerpo femenino. Ojalá esto sirva para que ustedes compañeros sean quienes marquen la diferencia en espacios masculinizados	YES	278
100957	Nudes en redes ✔️Suscripciones a onlyfans ✔️Cosificación del cuerpo femenino ✔️Carteles de prostitución como reclamo ✔️Exponer un pezón de mujer ❌Amamantar en público ❌Bajo el patriarcado, la sexualización que no incomoda es la que se dirige para consumo masculino.	YES	265
100958	@cielo_rusinque  @PactoHisQuindio @BunkerGlo Los reyes cibersexismo, odio misógino y la cosificación del cuerpo femenino. Su insistente promoción de la desacreditación y menoscabo general a las mujeres como interlocutoras válidas solo habla de su miedo e ínfima humanidad.	YES	272
100959	@TejevientosFilm La chana quería likes porque vende contenido. Webean con la cosificacion del cuerpo femenino pero no hay problema si reciben plata por subir sus fotos y videos.	YES	177
100960	@jorgalvarez el mundo del rock, en especial 80 tanto icono tenía mucho de machismo y cosificación del cuerpo femenino, hay caratulas que dan vergüenza	YES	150
100961	@Alexrolapiz1 La Cuidadora, alias Nayique, obviamente. La Epa tendrá sus razones, quizás poder evitar el lío judicial que tiene. Aunque es una pésima decisión, es la vida personal de ella y no nos arrastra a todos, la primera sí.	NO	229
100962	La familia cuidadora luchará por recuperarla y que el ex sename no siga vulnerando sus derechos. Por favor @CHVNoticias indiquen datos para poder apoyar a la pequeña y a quienes quieren cuidarla, tb el abogado que apoya. Caso terrible, una niña de 6 años no es un número	NO	270
100963	"Reduciendo a la mujer al papel de ""cuidadora de hijos""? Eh, epa https://t.co/Lguu93zuGK"	YES	87
100964	@SaraTufanoZ No es gratis , nos metió a claudia López la cuidadora que acaba con los humedales,tala árboles,estigmatiza las marchas,acusa a CH,desaloja sin tener una palabra de rechazo de su parte, y el malo,es Petro.	NO	217
100965	@felipeangell Y los huecos que provocan accidentes a diario (muchos de ellos mortales) Pá cuando? Muy bonitos los colorcitos y todo lo que quiera, pero la Bogotá cuidadora no debería preocuparse más por proteger la vida antes que buscar que se vea bien?	NO	253
100967	"@edisonburbanoOK No me mencione a esa señora que nada de verde tiene. La ""cuidadora"" quedará en la historia como una impostora igual o peor que Duque."	NO	150
100968	como la siguiente historia: oso panda se automata por la reencarnación espontánea. su cuidadora que se enamora de sus ojos lo ahorca con un hilo en la reja pero es que el panda ya había logrado trascender de cuerpo. QUé?..	NO	222
100969	Desde @Jupol__Leon queremos dar la enhorabuena a los compañeros por su gran trabajo y dedicación por y para los ciudadanos. @JupolNacional@jucilnacional#EquiparaciónYahttps://t.co/rxZCzCgTn7	NO	190
100970	@vaninosa Te presento al mejor amigo de Jack: Thanos, con su cuidadora https://t.co/58zPOXfsBh	NO	94
100971	te odio actitud de dejar a la hermana mayor como cuidadora de la menor y robarle LAS VACACIONES	YES	95
100972	@AnaGarridoRamos De Phuta Madre @FonsiLoaiza. Y a mí echándome la bronca por enviar a las instituciones culturales de mi ciudad, comunidad autónoma y país esto     ●https://t.co/8x2nwbHFjJ  para seguir adelante trabajando, mientras como madre Cuidadora de menores pido subvenciones.👏👏👏	YES	285
100973	@salvameoficial POLÍTICAEduardo Inda y Alejandro Entrambasaguas serán juzgados por acoso a los hijos de Pablo Iglesias e Irene MonteroAsí lo ha decidido la Audiencia Provincial de Madrid después de que el tribunal vea indicios de que desde Okdiario se persiguió a la cuidadora de los menores	NO	291
100974	Otra como la Bescansa, lo llevo para la foto y se lo paso a la cuidadora,! Es que un bebe da un trabajo!!!! https://t.co/eMi8HKjont	NO	131
100975	@dmarcordoba @amil0211 Que la Bogotá cuidadora lo está entrenando para el próximo reto del Desafío.	NO	99
100976	Auto pionero en Asturias: una jueza evita separar a un perro de su cuidadora habitual para que este no sufra https://t.co/7fODUYwX2w via @elcomerciodigit	NO	153
100977	@enfermeroguille No solo no cobramos por trabajar, que en mi caso pago yo por ir a trabajar….tengo plaza turno de mañana y el pacto de qnos recoge dos tardes a la semana. Mi jefa dice me planifica de tarde por “necesidades de servicio” y yo tengo que pagar a una cuidadora para mis hijos 60€	NO	291
100978	"En la ciudad ""cuidadora"" donde los dineros van para transmilenio y la gente se muere de hambre... https://t.co/aux6L9jVOR"	NO	121
100979	@apodemia83 @JuanPardo14 @imdexiso @botderusia1 Cómo va a ser acoso, si a donde iban era a la casa de la cuidadora? Dónde estaban los niños? No estaban en la casa de Pablo Iglesias? Qué hacen? Un acoso en la distancia?	NO	218
100980	Esperando para irme a consulta. Hoy toca neurólogo y ecocardigrama. Mis madrinas Magui y Marisella ya me vienen a buscar. Mi cuidadora @CristinaBottar2 me viste para la ocasión. Espero que me vaya bien y pueda seguir mejorando día a día. Un beso, soy Flor. ♥️ https://t.co/ZBcPtbq2Kd	NO	283
100981	@Aidan_Puche @gasparspeed le arreglaste el aire o al final lo mandaste a tomar por culo? eso es pero en cualquier caso	NO	118
100982	de mi pelo depende si tener cara de culo o no	NO	45
100983	@Juan_Aka420 Matías debe estar feliz.. Se entiende su felicidad, pero por la csm.... Siguen haciendo las weas como el culo.	NO	123
100984	Soy a la única que Telecentro le anda como el culo ? Que le internet va y viene ?	NO	81
100985	Siempre queriendo cagar mas alto que el culo , no aprenden mas ee🤭	NO	66
100986	Quien con #popper que preste el culo para deslecharme?? #jodagye #gyegay @Whatsapp_gay @cruisingye @GayEcuadorOfic	NO	114
100987	@Ricardoimn @FedeBrdn @lucho_pnti @briandepalma @SanchoPanda_ @cafferatajm El culo te llueve	NO	92
100988	Y bueno, llego el momento de tener que romperme el culo estudiando porque no puedo vivir deprimida jajajaja	NO	107
100990	@Agred__ Dropear jiggly. Y si hace 0.5 más, por el culo te la hinco. Te falta calle pa. Valeno, nose, supongo que llorar	YES	120
100991	amigo soy re culo con ruedas que paja le da todo	NO	48
100994	El momento en el que puedo sacar foto del balcón a la plaza es cuando llueve o es de noche, si saco en el día seguro escracho un hippie rascándose el culo es increíble	NO	167
100995	@PelegrinaPayo @EdelpOficial @ArsenalOficial @Mgoroste gorila pelotudo si supieras la cantidad de gente que entra a distintos lugares sin siquiera ver como es la entrada te caes de culo pero como todo gorila vivis lejisimo de la realidad y solo sabes quejarte de pelotudeces en Twitter. hacete cojer, saludos ✌🏻🇦🇹	YES	313
100996	@Bartola_Mechas PERO POR LA  grandísima pauta ,no avia visto esto ,si le rezas al mismísimo chamuco y lo pongas culo arriba como culo abajo es al mismísimo desgraciado maldito. Qué las brujas maldijeron ayer donde la chulona  .jajajajaaj	YES	237
100997	Escuchar plena/cumbia y automáticamente mover el culo. Dios como amo la música uruguaya de antes 😍😍	NO	99
100999	Al final vivir y ser parte de cualquier troop es como tener un partido político que está siempre tratando de tirar abajo los demás porque no congenian con como uno vive la vida. Saquen la cabeza del culo y dejen vivir, si a vos no t gusta.. Genial! a nadie le interesa tu opinión	NO	279
101000	No sean de esos que consiguen un peso y cambian con la gente. La plata no es culo.	NO	82
101001	Esto lo único que logra es validar la cultura de la violación. Qué peligroso que el feminismoTM llegue a ser tan irreflexivo. https://t.co/zpdwieNM9X	YES	149
101002	La cultura de la violación se da en entornos sociales que permiten que se normalice y justifique la violencia sexual, y en estos entornos se alimenta de las persistentes desigualdades de género y las actitudes sobre el género y la sexualidad.	YES	242
101003	espero que lo haya querido decir es que gracias a la pornografia y la cultura de la violacion, para muchas las relaciones sexuales pueden llegar a ser violentas por la idea de dominación/sumisión que esta tan erotizado que se use fuerza física contra nosotras https://t.co/6TXZpQiVxy	YES	283
101004	Cultura de la violación, hacer bromas de un delito como es la violación, pero seguro q son los mismos q no permiten chistes sobre x ejemplo la violencia terrorista casualidad? No lo creo, más bien despareció hacía la mujer 364 días al año el 8M la sociedad es muy feminista 🤦🏻‍♀️	YES	279
101005	Habla una feminista aguafiestas | Maternidad, amistad y cultura de la violación, según Erin Wunker https://t.co/20zcogSLvK a través de @Pagina12	YES	144
101006	me acuerdo de cuando dejaban pasar a los varones a los cursos y las chicas nos teníamos que quedar para que nos midan la pollera, cuando con +30° teníamos que ir a buzo a educación física porque solo los varones podían usar short, eso también es cultura de la violación	YES	269
101007	@PGonz8 Cultura de la violacion??? Será en el islam….. que yo sepa , a muchas generaciones nos han educado en valores universales y en la igualdad de oportunidades,	NO	164
101008	Obvio que acabar la trata y la explotación pasa por criminalizar y cortar de raíz las mafias, la cultura de la violación y la pedofilia, enfocándose en quienes reproducen y defienden eso. Contra los explotadores siempre. Contra les trabajadores no.	NO	248
101009	"El video de la niña a la que le están haciendo un ultrasonido en público en serio me dejó traumada , no sale de mi mente. Como es posible que luchen por la vida, pero quieran normalizar la cultura de la violacion/pedofilia. Como pueden celebrar y dar ""gracias a Dios"" -"	YES	269
101010	"""Yo no hice nada"" mientras el país (colectivo) glorifica la colonización como parte de su cultura es igual que decir ""yo no he violado"" mientras sigue habiendo una cultura de la violación. Es como decir ""yo no pego palizas a gays"" cuando siguen pegandonos palizas."	YES	264
101011	Adilia de las Mercedes @_delasmercedes_ hizo énfasis en la cultura de la violación como una articulación patriarcal donde la invasión física hacia las mujeres percibida como una propiedad privada es el inicio de la colonización. #YoTeCreo https://t.co/6b4rMINvPh	YES	262
101012	Tus bromas machistas, tus chistes violentando a mujeres, el tratar de objeto a una mujer, el pasarse fotos/ videos, con tus amigos de nosotras, el comentar sobre el cuerpo de alguien, toda esa violencia es la base de la pirámide, de la cultura de la violación.	YES	260
101013	"Se presenta de vez en cuando x donde menos espero. Se niega a aceptar mi no. Nada es más peligroso para nosotras q la asquerosa y dañina cultura machista q los hombres interiorizan de ""no ni poco, porque lo digo yo"". Cultura de la violación. Hasta en lo simbólico."	YES	264
101014	@arturo_barea @Carmen44205142 @machotesur @ElPeriodico_Esp Un “rojo/a” defiende una cultura de la violación, maltrato, acoso, pedofilia… Que yo no votaría a Vox, al PP o al PSOE ni aunque me mataran, no considero que se deba de tener ni rechazo ni despareció hacia otras culturas. He comentado lo de rojo al decir tú “facha”.	YES	325
101015	"¿¿""Cultura de la cancelación"", Johnny Depp, en serio??Pues te vas a caer de culo cuando descubras la CULTURA DE LA VIOLACIÓN.Bueno, creo que la conoces de sobra..."	YES	163
101017	"@ibobx @mariavlena @svgiachero cual es su vida ? tiene pareja, hijos, su vida.. mucho bla bla bla !!!la violación en cualquiera de sus formas es un delito aberrante y debe ser penado con prisión ! de ahi, a decir la cultura de la violación o que ser mujer es igual a""victima"" es un reverendo disparate !!!!"	YES	306
